datetime,predicted load,actual load
2018-08-06 15:15:00,451.35211181640625,428.268
2018-08-06 15:30:00,446.5098876953125,428.364
2018-08-06 15:45:00,442.72760009765625,420.236
2018-08-06 16:00:00,444.1377258300781,423.296
2018-08-06 16:15:00,442.0364685058594,420.612
2018-08-06 16:30:00,440.97320556640625,425.068
2018-08-06 16:45:00,442.7633056640625,432.336
2018-08-06 17:00:00,444.4518127441406,428.176
2018-08-06 17:15:00,447.1926574707031,438.504
2018-08-06 17:30:00,452.19140625,454.524
2018-08-06 17:45:00,452.5372314453125,456.228
2018-08-06 18:00:00,456.0632019042969,448.292
2018-08-06 18:15:00,463.4283447265625,457.952
2018-08-06 18:30:00,466.0196838378906,476.98
2018-08-06 18:45:00,488.4775085449219,486.916
2018-08-06 19:00:00,500.8477783203125,499.392
2018-08-06 19:15:00,514.272216796875,511.3
2018-08-06 19:30:00,530.0189819335938,518.448
2018-08-06 19:45:00,535.0731811523438,527.52
2018-08-06 20:00:00,537.4727783203125,527.648
2018-08-06 20:15:00,537.1870727539062,526.46
2018-08-06 20:30:00,526.7771606445312,517.18
2018-08-06 20:45:00,524.73876953125,533.072
2018-08-06 21:00:00,515.481201171875,510.228
2018-08-06 21:15:00,508.9275207519531,504.496
2018-08-06 21:30:00,503.46978759765625,504.528
2018-08-06 21:45:00,495.3027038574219,495.74800000000016
2018-08-06 22:00:00,486.44061279296875,496.644
2018-08-06 22:15:00,476.0712585449219,490.892
2018-08-06 22:30:00,476.4007568359375,479.268
2018-08-06 22:45:00,470.7109069824219,470.92800000000005
2018-08-06 23:00:00,465.74169921875,464.452
2018-08-06 23:15:00,453.73162841796875,457.516
2018-08-06 23:30:00,447.4913635253906,451.696
2018-08-06 23:45:00,433.9175720214844,444.764
2018-08-07 00:00:00,425.58953857421875,436.956
2018-08-07 00:15:00,417.45904541015625,429.12
2018-08-07 00:30:00,412.1056823730469,427.732
2018-08-07 00:45:00,406.7218017578125,417.948
2018-08-07 01:00:00,402.115966796875,414.5
2018-08-07 01:15:00,398.51129150390625,411.268
2018-08-07 01:30:00,394.7646789550781,408.056
2018-08-07 01:45:00,393.0707092285156,408.068
2018-08-07 02:00:00,391.7081604003906,403.82
2018-08-07 02:15:00,387.5333557128906,398.9
2018-08-07 02:30:00,387.98284912109375,398.24800000000016
2018-08-07 02:45:00,387.2679138183594,396.8
2018-08-07 03:00:00,386.962646484375,395.092
2018-08-07 03:15:00,386.01898193359375,393.052
2018-08-07 03:30:00,386.3143005371094,390.564
2018-08-07 03:45:00,385.4917297363281,385.84
2018-08-07 04:00:00,382.8408508300781,385.072
2018-08-07 04:15:00,381.1459045410156,386.068
2018-08-07 04:30:00,380.1842956542969,388.252
2018-08-07 04:45:00,379.96905517578125,389.048
2018-08-07 05:00:00,381.01641845703125,393.86800000000005
2018-08-07 05:15:00,382.05908203125,391.548
2018-08-07 05:30:00,386.9488525390625,396.796
2018-08-07 05:45:00,392.8185729980469,403.648
2018-08-07 06:00:00,400.8678894042969,411.052
2018-08-07 06:15:00,406.6630859375,421.764
2018-08-07 06:30:00,410.0150146484375,430.98800000000006
2018-08-07 06:45:00,414.9178161621094,434.86
2018-08-07 07:00:00,415.943115234375,437.88
2018-08-07 07:15:00,414.8047180175781,457.44
2018-08-07 07:30:00,410.9594421386719,449.532
2018-08-07 07:45:00,412.1652526855469,451.108
2018-08-07 08:00:00,413.0823059082031,436.232
2018-08-07 08:15:00,413.1832275390625,438.896
2018-08-07 08:30:00,423.8356628417969,461.36800000000005
2018-08-07 08:45:00,434.9505920410156,464.56
2018-08-07 09:00:00,442.4814453125,467.172
2018-08-07 09:15:00,449.1407470703125,481.096
2018-08-07 09:30:00,459.7638244628906,488.66
2018-08-07 09:45:00,466.30828857421875,482.396
2018-08-07 10:00:00,470.50140380859375,487.792
2018-08-07 10:15:00,474.340576171875,493.796
2018-08-07 10:30:00,472.9804382324219,490.5
2018-08-07 10:45:00,476.3373107910156,485.272
2018-08-07 11:00:00,477.65496826171875,479.784
2018-08-07 11:15:00,473.6351013183594,477.608
2018-08-07 11:30:00,475.4531555175781,484.644
2018-08-07 11:45:00,471.60260009765625,477.292
2018-08-07 12:00:00,473.98394775390625,483.164
2018-08-07 12:15:00,476.32305908203125,478.172
2018-08-07 12:30:00,476.85211181640625,478.108
2018-08-07 12:45:00,473.50482177734375,475.78
2018-08-07 13:00:00,469.01593017578125,478.504
2018-08-07 13:15:00,466.9754638671875,479.656
2018-08-07 13:30:00,460.5505676269531,470.72
2018-08-07 13:45:00,460.67889404296875,476.284
2018-08-07 14:00:00,458.17401123046875,478.744
2018-08-07 14:15:00,456.2570495605469,473.204
2018-08-07 14:30:00,458.7833557128906,475.8
2018-08-07 14:45:00,453.91259765625,477.348
2018-08-07 15:00:00,448.948486328125,470.624
2018-08-07 15:15:00,445.3697509765625,470.244
2018-08-07 15:30:00,440.61090087890625,456.124
2018-08-07 15:45:00,441.0784606933594,453.636
2018-08-07 16:00:00,444.80059814453125,468.016
2018-08-07 16:15:00,442.71710205078125,472.1
2018-08-07 16:30:00,443.2090759277344,476.72
2018-08-07 16:45:00,442.4807434082031,473.108
2018-08-07 17:00:00,450.3069152832031,476.92800000000005
2018-08-07 17:15:00,456.92626953125,477.648
2018-08-07 17:30:00,460.8095703125,477.776
2018-08-07 17:45:00,460.0267028808594,481.952
2018-08-07 18:00:00,464.4891052246094,478.992
2018-08-07 18:15:00,472.3627014160156,481.944
2018-08-07 18:30:00,478.4665832519531,498.348
2018-08-07 18:45:00,487.68731689453125,511.92800000000005
2018-08-07 19:00:00,502.551025390625,525.3240000000002
2018-08-07 19:15:00,511.9305725097656,548.612
2018-08-07 19:30:00,526.95751953125,565.76
2018-08-07 19:45:00,526.3946533203125,570.484
2018-08-07 20:00:00,525.9502563476562,571.5319999999998
2018-08-07 20:15:00,522.282958984375,561.764
2018-08-07 20:30:00,518.9442138671875,532.256
2018-08-07 20:45:00,511.3070068359375,527.076
2018-08-07 21:00:00,502.65283203125,553.344
2018-08-07 21:15:00,500.5537109375,536.804
2018-08-07 21:30:00,495.2803039550781,522.36
2018-08-07 21:45:00,486.6477355957031,514.48
2018-08-07 22:00:00,483.315185546875,510.888
2018-08-07 22:15:00,477.8380432128906,498.216
2018-08-07 22:30:00,469.72943115234375,491.62
2018-08-07 22:45:00,464.95416259765625,483.772
2018-08-07 23:00:00,456.9754638671875,464.828
2018-08-07 23:15:00,449.6543884277344,461.736
2018-08-07 23:30:00,441.1685485839844,459.204
2018-08-07 23:45:00,436.1177978515625,444.68800000000016
2018-08-08 00:00:00,418.5613708496094,439.164
2018-08-08 00:15:00,415.6059875488281,436.516
2018-08-08 00:30:00,409.1279602050781,429.776
2018-08-08 00:45:00,406.95745849609375,431.048
2018-08-08 01:00:00,403.3575439453125,429.556
2018-08-08 01:15:00,401.16754150390625,425.236
2018-08-08 01:30:00,398.5141906738281,423.168
2018-08-08 01:45:00,395.11962890625,423.816
2018-08-08 02:00:00,393.22894287109375,413.284
2018-08-08 02:15:00,389.68511962890625,413.68
2018-08-08 02:30:00,387.65692138671875,413.712
2018-08-08 02:45:00,385.4412841796875,406.552
2018-08-08 03:00:00,383.9901123046875,404.884
2018-08-08 03:15:00,381.6363220214844,406.44
2018-08-08 03:30:00,380.8166198730469,402.74800000000016
2018-08-08 03:45:00,378.05645751953125,400.096
2018-08-08 04:00:00,374.4884338378906,401.936
2018-08-08 04:15:00,376.3133239746094,404.204
2018-08-08 04:30:00,374.829833984375,401.036
2018-08-08 04:45:00,374.5721740722656,399.764
2018-08-08 05:00:00,375.451171875,399.648
2018-08-08 05:15:00,377.35546875,403.888
2018-08-08 05:30:00,384.57122802734375,408.38
2018-08-08 05:45:00,393.57122802734375,419.16
2018-08-08 06:00:00,405.827392578125,426.94
2018-08-08 06:15:00,416.17449951171875,437.068
2018-08-08 06:30:00,427.2596435546875,449.948
2018-08-08 06:45:00,423.67913818359375,456.336
2018-08-08 07:00:00,431.34747314453125,455.076
2018-08-08 07:15:00,433.3781433105469,454.348
2018-08-08 07:30:00,432.82672119140625,450.328
2018-08-08 07:45:00,436.24420166015625,449.652
2018-08-08 08:00:00,442.2077331542969,442.832
2018-08-08 08:15:00,436.7568054199219,450.624
2018-08-08 08:30:00,445.61688232421875,461.312
2018-08-08 08:45:00,450.00830078125,454.888
2018-08-08 09:00:00,460.8828430175781,465.588
2018-08-08 09:15:00,465.96844482421875,484.572
2018-08-08 09:30:00,470.0516662597656,516.4159999999998
2018-08-08 09:45:00,474.5489196777344,498.18800000000016
2018-08-08 10:00:00,482.7209167480469,505.664
2018-08-08 10:15:00,482.2293701171875,498.82
2018-08-08 10:30:00,479.3608093261719,495.46
2018-08-08 10:45:00,476.50579833984375,497.052
2018-08-08 11:00:00,476.48590087890625,501.32
2018-08-08 11:15:00,475.87994384765625,489.84
2018-08-08 11:30:00,476.392333984375,486.908
2018-08-08 11:45:00,473.5029602050781,495.844
2018-08-08 12:00:00,476.06658935546875,498.78
2018-08-08 12:15:00,475.0232849121094,485.916
2018-08-08 12:30:00,474.6269836425781,432.364
2018-08-08 12:45:00,473.5002746582031,432.74800000000016
2018-08-08 13:00:00,469.64398193359375,472.24
2018-08-08 13:15:00,469.0050964355469,453.852
2018-08-08 13:30:00,466.5639953613281,449.116
2018-08-08 13:45:00,467.09515380859375,456.648
2018-08-08 14:00:00,468.3519287109375,468.744
2018-08-08 14:15:00,469.43798828125,470.74
2018-08-08 14:30:00,466.1772766113281,476.252
2018-08-08 14:45:00,464.2862548828125,470.092
2018-08-08 15:00:00,462.89727783203125,475.348
2018-08-08 15:15:00,460.0619201660156,464.888
2018-08-08 15:30:00,461.9197082519531,468.68
2018-08-08 15:45:00,459.20819091796875,458.172
2018-08-08 16:00:00,459.7999572753906,451.464
2018-08-08 16:15:00,460.1571044921875,452.772
2018-08-08 16:30:00,463.8799743652344,464.608
2018-08-08 16:45:00,465.9239501953125,470.7
2018-08-08 17:00:00,466.4420471191406,465.244
2018-08-08 17:15:00,468.3388977050781,468.84
2018-08-08 17:30:00,468.8474426269531,461.116
2018-08-08 17:45:00,464.1977844238281,467.424
2018-08-08 18:00:00,469.1955871582031,471.204
2018-08-08 18:15:00,466.2071228027344,469.436
2018-08-08 18:30:00,480.636474609375,484.592
2018-08-08 18:45:00,496.8473205566406,498.42800000000005
2018-08-08 19:00:00,520.378173828125,518.344
2018-08-08 19:15:00,543.2385864257812,535.184
2018-08-08 19:30:00,546.6533203125,540.472
2018-08-08 19:45:00,538.6488647460938,550.16
2018-08-08 20:00:00,539.243896484375,567.312
2018-08-08 20:15:00,539.9483032226562,557.072
2018-08-08 20:30:00,544.2338256835938,543.832
2018-08-08 20:45:00,535.5712280273438,545.116
2018-08-08 21:00:00,527.8536376953125,529.7719999999998
2018-08-08 21:15:00,510.8815612792969,511.012
2018-08-08 21:30:00,505.650634765625,504.508
2018-08-08 21:45:00,506.39837646484375,519.9119999999998
2018-08-08 22:00:00,494.41705322265625,510.568
2018-08-08 22:15:00,489.8444519042969,499.504
2018-08-08 22:30:00,482.2697448730469,496.284
2018-08-08 22:45:00,473.60186767578125,484.796
2018-08-08 23:00:00,470.2158508300781,470.268
2018-08-08 23:15:00,464.5365905761719,460.56
2018-08-08 23:30:00,455.5339660644531,455.804
2018-08-08 23:45:00,445.43548583984375,448.172
2018-08-09 00:00:00,436.7811279296875,441.468
2018-08-09 00:15:00,436.85394287109375,438.016
2018-08-09 00:30:00,429.13604736328125,432.036
2018-08-09 00:45:00,433.2530822753906,424.452
2018-08-09 01:00:00,426.6434631347656,419.3
2018-08-09 01:15:00,421.103515625,410.832
2018-08-09 01:30:00,418.0052795410156,414.78
2018-08-09 01:45:00,411.3787841796875,413.0
2018-08-09 02:00:00,408.7612609863281,412.148
2018-08-09 02:15:00,404.02435302734375,404.68800000000016
2018-08-09 02:30:00,401.45904541015625,403.716
2018-08-09 02:45:00,399.03680419921875,406.996
2018-08-09 03:00:00,399.18414306640625,407.708
2018-08-09 03:15:00,395.978515625,401.104
2018-08-09 03:30:00,393.6830139160156,396.608
2018-08-09 03:45:00,392.6263732910156,392.068
2018-08-09 04:00:00,391.11279296875,394.684
2018-08-09 04:15:00,389.29779052734375,397.94
2018-08-09 04:30:00,389.8802185058594,403.548
2018-08-09 04:45:00,392.1273193359375,416.324
2018-08-09 05:00:00,395.4895935058594,412.052
2018-08-09 05:15:00,398.3885803222656,414.964
2018-08-09 05:30:00,407.9732971191406,425.416
2018-08-09 05:45:00,419.8739318847656,431.448
2018-08-09 06:00:00,427.2066650390625,442.524
2018-08-09 06:15:00,434.00238037109375,446.3
2018-08-09 06:30:00,441.1026611328125,449.532
2018-08-09 06:45:00,446.13922119140625,454.556
2018-08-09 07:00:00,446.96728515625,460.252
2018-08-09 07:15:00,449.0938415527344,458.484
2018-08-09 07:30:00,448.83221435546875,452.18800000000016
2018-08-09 07:45:00,447.34051513671875,444.24
2018-08-09 08:00:00,443.5636901855469,447.728
2018-08-09 08:15:00,449.5995788574219,456.092
2018-08-09 08:30:00,455.7283630371094,456.42
2018-08-09 08:45:00,460.944580078125,459.3
2018-08-09 09:00:00,470.2200012207031,453.908
2018-08-09 09:15:00,475.3943786621094,470.212
2018-08-09 09:30:00,480.6351013183594,484.028
2018-08-09 09:45:00,487.73809814453125,480.764
2018-08-09 10:00:00,496.7665710449219,490.88
2018-08-09 10:15:00,492.7395935058594,493.436
2018-08-09 10:30:00,479.8769226074219,489.636
2018-08-09 10:45:00,474.3826904296875,477.648
2018-08-09 11:00:00,475.677001953125,485.976
2018-08-09 11:15:00,478.3874206542969,477.224
2018-08-09 11:30:00,483.8409423828125,484.86
2018-08-09 11:45:00,476.08013916015625,490.776
2018-08-09 12:00:00,463.9097900390625,495.008
2018-08-09 12:15:00,463.4124755859375,493.288
2018-08-09 12:30:00,468.5491943359375,485.924
2018-08-09 12:45:00,469.5362243652344,478.336
2018-08-09 13:00:00,465.6641845703125,468.552
2018-08-09 13:15:00,456.5118103027344,463.132
2018-08-09 13:30:00,458.9125061035156,463.588
2018-08-09 13:45:00,464.5942687988281,457.36
2018-08-09 14:00:00,469.25177001953125,467.152
2018-08-09 14:15:00,464.9927978515625,467.664
2018-08-09 14:30:00,468.0987854003906,473.264
2018-08-09 14:45:00,465.4147644042969,479.236
2018-08-09 15:00:00,465.87408447265625,476.012
2018-08-09 15:15:00,461.6687316894531,473.316
2018-08-09 15:30:00,458.77557373046875,477.42800000000005
2018-08-09 15:45:00,454.6354064941406,469.2
2018-08-09 16:00:00,460.09735107421875,463.616
2018-08-09 16:15:00,456.85650634765625,458.42
2018-08-09 16:30:00,454.12799072265625,455.724
2018-08-09 16:45:00,447.29071044921875,462.212
2018-08-09 17:00:00,446.7769775390625,468.864
2018-08-09 17:15:00,452.63873291015625,475.4
2018-08-09 17:30:00,453.6177062988281,453.604
2018-08-09 17:45:00,451.3195495605469,453.228
2018-08-09 18:00:00,464.3265686035156,465.064
2018-08-09 18:15:00,459.4598083496094,474.756
2018-08-09 18:30:00,476.74432373046875,484.468
2018-08-09 18:45:00,493.525634765625,497.484
2018-08-09 19:00:00,508.93463134765625,511.016
2018-08-09 19:15:00,530.8400268554688,529.828
2018-08-09 19:30:00,540.1932373046875,555.5880000000002
2018-08-09 19:45:00,538.7124633789062,567.452
2018-08-09 20:00:00,538.5842895507812,565.2959999999998
2018-08-09 20:15:00,533.2338256835938,557.744
2018-08-09 20:30:00,531.1691284179688,553.264
2018-08-09 20:45:00,526.7083740234375,559.308
2018-08-09 21:00:00,515.6803588867188,570.0840000000002
2018-08-09 21:15:00,507.4364929199219,544.0880000000002
2018-08-09 21:30:00,503.736328125,543.464
2018-08-09 21:45:00,496.33642578125,536.956
2018-08-09 22:00:00,487.6343994140625,516.096
2018-08-09 22:15:00,483.93597412109375,505.424
2018-08-09 22:30:00,472.3061218261719,504.192
2018-08-09 22:45:00,476.095703125,497.112
2018-08-09 23:00:00,468.7865905761719,486.236
2018-08-09 23:15:00,462.83319091796875,470.128
2018-08-09 23:30:00,451.8321228027344,454.72
2018-08-09 23:45:00,445.8170166015625,444.88
2018-08-10 00:00:00,428.96844482421875,441.54
2018-08-10 00:15:00,424.14630126953125,435.964
2018-08-10 00:30:00,412.9966125488281,431.92
2018-08-10 00:45:00,415.8355712890625,430.212
2018-08-10 01:00:00,414.3077087402344,425.18800000000016
2018-08-10 01:15:00,411.6671142578125,422.692
2018-08-10 01:30:00,410.0416259765625,417.98
2018-08-10 01:45:00,408.90338134765625,415.816
2018-08-10 02:00:00,407.5533142089844,414.684
2018-08-10 02:15:00,404.686767578125,411.516
2018-08-10 02:30:00,402.83563232421875,410.504
2018-08-10 02:45:00,399.1033935546875,408.324
2018-08-10 03:00:00,397.28607177734375,404.784
2018-08-10 03:15:00,394.7452087402344,399.58
2018-08-10 03:30:00,393.4673156738281,399.804
2018-08-10 03:45:00,393.4965515136719,399.208
2018-08-10 04:00:00,394.7639465332031,392.204
2018-08-10 04:15:00,394.6409912109375,392.624
2018-08-10 04:30:00,396.5526123046875,397.352
2018-08-10 04:45:00,398.8749084472656,393.984
2018-08-10 05:00:00,401.50384521484375,395.68
2018-08-10 05:15:00,407.23193359375,399.652
2018-08-10 05:30:00,412.8155517578125,409.104
2018-08-10 05:45:00,418.4091491699219,402.392
2018-08-10 06:00:00,430.0008239746094,377.892
2018-08-10 06:15:00,439.03167724609375,391.192
2018-08-10 06:30:00,446.8893127441406,408.616
2018-08-10 06:45:00,451.11492919921875,414.924
2018-08-10 07:00:00,447.7586669921875,420.74
2018-08-10 07:15:00,450.56494140625,416.048
2018-08-10 07:30:00,453.776611328125,413.4
2018-08-10 07:45:00,450.1509704589844,407.492
2018-08-10 08:00:00,444.712890625,385.316
2018-08-10 08:15:00,443.0299072265625,412.328
2018-08-10 08:30:00,450.36529541015625,418.908
2018-08-10 08:45:00,456.2965087890625,421.848
2018-08-10 09:00:00,464.5907287597656,429.372
2018-08-10 09:15:00,473.9122314453125,436.18800000000016
2018-08-10 09:30:00,474.8641357421875,443.88
2018-08-10 09:45:00,478.4089050292969,451.788
2018-08-10 10:00:00,481.645751953125,464.164
2018-08-10 10:15:00,483.9573059082031,470.128
2018-08-10 10:30:00,483.5810852050781,470.052
2018-08-10 10:45:00,484.2956848144531,466.648
2018-08-10 11:00:00,490.4814758300781,464.164
2018-08-10 11:15:00,484.7166442871094,462.604
2018-08-10 11:30:00,483.5181579589844,459.548
2018-08-10 11:45:00,480.1025390625,462.092
2018-08-10 12:00:00,481.5232238769531,463.832
2018-08-10 12:15:00,478.9912414550781,447.476
2018-08-10 12:30:00,472.69903564453125,426.92800000000005
2018-08-10 12:45:00,470.69903564453125,437.132
2018-08-10 13:00:00,477.1213073730469,440.408
2018-08-10 13:15:00,471.17010498046875,437.452
2018-08-10 13:30:00,467.4100341796875,442.392
2018-08-10 13:45:00,470.4838562011719,446.716
2018-08-10 14:00:00,472.3315124511719,456.432
2018-08-10 14:15:00,476.2342834472656,460.24800000000016
2018-08-10 14:30:00,474.265625,459.332
2018-08-10 14:45:00,475.8103332519531,460.656
2018-08-10 15:00:00,477.6009826660156,453.656
2018-08-10 15:15:00,473.19927978515625,442.652
2018-08-10 15:30:00,471.1296081542969,436.452
2018-08-10 15:45:00,470.560302734375,431.028
2018-08-10 16:00:00,469.2796936035156,428.132
2018-08-10 16:15:00,472.139892578125,424.536
2018-08-10 16:30:00,472.96978759765625,431.44
2018-08-10 16:45:00,471.55340576171875,435.844
2018-08-10 17:00:00,471.1393737792969,434.916
2018-08-10 17:15:00,471.53045654296875,438.78
2018-08-10 17:30:00,469.8472595214844,443.74800000000016
2018-08-10 17:45:00,465.5002136230469,455.12
2018-08-10 18:00:00,469.0721130371094,453.648
2018-08-10 18:15:00,480.0248107910156,454.992
2018-08-10 18:30:00,490.4520263671875,455.696
2018-08-10 18:45:00,503.55438232421875,466.008
2018-08-10 19:00:00,525.1363525390625,481.476
2018-08-10 19:15:00,543.9258422851562,463.984
2018-08-10 19:30:00,556.2802734375,525.612
2018-08-10 19:45:00,561.0007934570312,555.464
2018-08-10 20:00:00,566.2247924804688,585.7280000000002
2018-08-10 20:15:00,569.830322265625,554.572
2018-08-10 20:30:00,564.1273193359375,545.22
2018-08-10 20:45:00,563.2593994140625,516.836
2018-08-10 21:00:00,554.8382568359375,521.84
2018-08-10 21:15:00,539.9795532226562,532.36
2018-08-10 21:30:00,533.4476928710938,525.476
2018-08-10 21:45:00,528.8965454101562,522.32
2018-08-10 22:00:00,515.3004760742188,513.948
2018-08-10 22:15:00,510.16412353515625,507.228
2018-08-10 22:30:00,501.68426513671875,497.116
2018-08-10 22:45:00,487.8122253417969,483.416
2018-08-10 23:00:00,479.5991516113281,454.292
2018-08-10 23:15:00,479.19781494140625,445.768
2018-08-10 23:30:00,463.1280212402344,443.1
2018-08-10 23:45:00,458.3323059082031,434.072
2018-08-11 00:00:00,446.1789855957031,431.604
2018-08-11 00:15:00,438.773681640625,426.784
2018-08-11 00:30:00,435.8657531738281,423.3
2018-08-11 00:45:00,434.4094543457031,413.38
2018-08-11 01:00:00,426.4410095214844,409.788
2018-08-11 01:15:00,423.3913269042969,409.328
2018-08-11 01:30:00,421.0373840332031,408.4
2018-08-11 01:45:00,418.6434020996094,403.244
2018-08-11 02:00:00,415.5360107421875,405.1
2018-08-11 02:15:00,411.03271484375,398.924
2018-08-11 02:30:00,408.00030517578125,401.668
2018-08-11 02:45:00,406.40240478515625,399.864
2018-08-11 03:00:00,404.1605529785156,395.212
2018-08-11 03:15:00,402.908203125,387.04
2018-08-11 03:30:00,400.8214111328125,391.036
2018-08-11 03:45:00,399.5927429199219,393.632
2018-08-11 04:00:00,396.82476806640625,386.772
2018-08-11 04:15:00,395.9238586425781,384.848
2018-08-11 04:30:00,395.30902099609375,386.78
2018-08-11 04:45:00,395.2872619628906,388.92
2018-08-11 05:00:00,396.5724792480469,391.696
2018-08-11 05:15:00,397.1484375,395.364
2018-08-11 05:30:00,402.0308532714844,398.568
2018-08-11 05:45:00,408.53912353515625,400.508
2018-08-11 06:00:00,416.0570983886719,416.68
2018-08-11 06:15:00,423.7409973144531,430.236
2018-08-11 06:30:00,429.6242370605469,439.952
2018-08-11 06:45:00,432.2508239746094,430.288
2018-08-11 07:00:00,429.96405029296875,433.38
2018-08-11 07:15:00,429.94171142578125,435.632
